code,system
323..00,readv2
G30..00,readv2
G30..15,readv2
G30..17,readv2
G301.00,readv2
G301z00,readv2
G304.00,readv2
G306.00,readv2
G308.00,readv2
G30X.00,readv2
G30y.00,readv2
G30yz00,readv2
G30z.00,readv2
G35..00,readv2
G350.00,readv2
G351.00,readv2
G353.00,readv2
G35X.00,readv2
G38..00,readv2
G380.00,readv2
G381.00,readv2
G38z.00,readv2
Gyu3400,readv2
Gyu3600,readv2
323Z.00,readv2
G309.00,readv2
G360.00,readv2
G30..12,readv2
G30..16,readv2
G311500,readv2
G30..13,readv2
G363.00,readv2
G364.00,readv2
G365.00,readv2
G600.00,readv2
G301000,readv2
G307000,readv2
G301100,readv2
G30y200,readv2
G362.00,readv2
G303.00,readv2
G307100,readv2
G30X000,readv2
G30y100,readv2
G311.13,readv2
G311100,readv2
G311000,readv2
G311011,readv2
G574011,readv2
G575.00,readv2
G575.11,readv2
G575000,readv2
G575.12,readv2
G575100,readv2
G575z00,readv2
G66..11,readv2
G66..12,readv2
G602.00,readv2
G61..00,readv2
G61..11,readv2
G61..12,readv2
G613.00,readv2
G617.00,readv2
G618.00,readv2
G61X000,readv2
G61X100,readv2
G61z.00,readv2
G64..12,readv2
G640.00,readv2
G640000,readv2
G641.00,readv2
G641.11,readv2
G641000,readv2
G64z.00,readv2
G64z.12,readv2
G64z200,readv2
G64z300,readv2
G66..00,readv2
G66..13,readv2
G661.00,readv2
G662.00,readv2
G664.00,readv2
G671000,readv2
Gyu6200,readv2
Gyu6400,readv2
G603.00,readv2
G604.00,readv2
G610.00,readv2
G614.00,readv2
G615.00,readv2
G611.00,readv2
G616.00,readv2
G612.00,readv2
G64z400,readv2
G61X.00,readv2
Gyu6F00,readv2
G620.00,readv2
G621.00,readv2
G63..00,readv2
G63..11,readv2
G63y000,readv2
G63y100,readv2
G676000,readv2
G632.00,readv2
G64..13,readv2
G64z.11,readv2
G64z000,readv2
G663.00,readv2
G665.00,readv2
G666.00,readv2
G667.00,readv2
G668.00,readv2
G671.00,readv2
G671z00,readv2
G6W..00,readv2
G6X..00,readv2
Gyu6300,readv2
Gyu6G00,readv2
410.1,icd9
410.11,icd9
410.12,icd9
I21.0  ,icd10
I22.0 ,icd10
410.3,icd9
410.31,icd9
410.32,icd9
410.6,icd9
410.61,icd9
410.62,icd9
410.4,icd9
410.41,icd9
410.42,icd9
I21.1  ,icd10
I22.1,icd10
410.5,icd9
410.51,icd9
410.52,icd9
433.3,icd9
433.31,icd9
410.8,icd9
410.81,icd9
410.82,icd9
410.9,icd9
410.91,icd9
410.92,icd9
433.8,icd9
433.81,icd9
433.9,icd9
433.91,icd9
434.9,icd9
434.91,icd9
411.1,icd9
I20.0,icd10
430,icd9
431,icd9
432.9,icd9
433,icd9
433.01,icd9
433.1,icd9
433.11,icd9
434,icd9
434.01,icd9
I23.6 ,icd10
434.1,icd9
434.11,icd9
I63.1,icd10
I63.4,icd10
I21  ,icd10
I21.4,icd10
I21.2 ,icd10
I21.3 ,icd10
I21.9 ,icd10
I24.9,icd10
I64,icd10
I22,icd10
I22.8 ,icd10
I22.9 ,icd10
I23 ,icd10
I23.0,icd10
I23.3 ,icd10
I23.1 ,icd10
I23.2 ,icd10
I23.4 ,icd10
I23.5 ,icd10
I60.1,icd10
I63,icd10
I63.0,icd10
I63.3,icd10
I63.6,icd10
I63.8,icd10
I63.9,icd10
I60.2,icd10
I60.3,icd10
I61,icd10
I61.3,icd10
I61.4,icd10
I61.5,icd10
I61.6,icd10
I61.9,icd10
I61.0,icd10
I61.1,icd10
I61.2,icd10
I63.2,icd10
I63.5,icd10